City,District,School Name,School Type
BİLECİK,MERKEZ,Pelitözü Şehit Münir Kopuk İlkokulu,İlkokul
BİLECİK,MERKEZ,Pelitözü Şehit Münir Kopuk Ortaokulu,Ortaokul
BİLECİK,MERKEZ,Refik Arslan Öztürk Fen Lisesi,Lise
BİLECİK,MERKEZ,Şehit Abdulhamit Bilgen İlkokulu,İlkokul
BİLECİK,MERKEZ,Şehit Kaymakam Muhammed Fatih Safitürk Ortaokulu,Ortaokul
BİLECİK,MERKEZ,Şeyh Edebali Üniversitesi Anaokulu,Anaokulu
BİLECİK,MERKEZ,TOKİ İlkokulu,İlkokul
BİLECİK,MERKEZ,TOKİ Ortaokulu,Ortaokul
BİLECİK,MERKEZ,Vezirhan İlkokulu,İlkokul
BİLECİK,MERKEZ,Vezirhan Ortaokulu,Ortaokul
BİLECİK,MERKEZ,Yavuz Selim Ticaret Mesleki ve Teknik Anadolu Lisesi,Lise
BİLECİK,MERKEZ,Yeniköy Elif Alpdemir İlkokulu,İlkokul
BİLECİK,OSMANELİ,Atatürk Ortaokulu,Ortaokul
BİLECİK,OSMANELİ,Balaban İlkokulu,İlkokul
BİLECİK,OSMANELİ,Çerkeşli İlkokulu,İlkokul
BİLECİK,OSMANELİ,Cumhuriyet Ortaokulu,Ortaokul
BİLECİK,OSMANELİ,Hisarcık Beşevler İlkokulu,İlkokul
BİLECİK,OSMANELİ,Hisarcık Beşevler Ortaokulu,Ortaokul
BİLECİK,OSMANELİ,Oğulpaşa Yeşilçimen İlkokulu,İlkokul
BİLECİK,OSMANELİ,Osmaneli 75. Yıl Anadolu Lisesi,Lise
BİLECİK,OSMANELİ,Osmaneli Anaokulu,Anaokulu
BİLECİK,OSMANELİ,Osmaneli Halk Eğitimi Merkezi,None
BİLECİK,OSMANELİ,Osmaneli İlkokulu,İlkokul
BİLECİK,OSMANELİ,Osmaneli Nilüfer Hatun Mesleki ve Teknik Anadolu Lisesi,Lise
BİLECİK,OSMANELİ,Osmaneli Şehit Osman Er Anadolu İmam Hatip Lisesi,Lise
BİLECİK,PAZARYERİ,Atatürk Ortaokulu,Ortaokul
BİLECİK,PAZARYERİ,Beşeylül İlkokulu,İlkokul
BİLECİK,PAZARYERİ,Hilmi Duralioğlu Anadolu Lisesi,Lise
BİLECİK,PAZARYERİ,Karaköy İlkokulu,İlkokul
BİLECİK,PAZARYERİ,Kınık İlkokulu,İlkokul
BİLECİK,PAZARYERİ,Kınık Ortaokulu,Ortaokul
BİLECİK,PAZARYERİ,Nabi Avcı Mesleki ve Teknik Anadolu Lisesi,Lise
BİLECİK,PAZARYERİ,Öğretmenevi ve Akşam Sanat Okulu,None
BİLECİK,PAZARYERİ,Pazaryeri Anaokulu,Anaokulu
BİLECİK,PAZARYERİ,Pazaryeri Halk Eğitimi Merkezi,None
BİLECİK,PAZARYERİ,Pazaryeri İlkokulu,İlkokul
BİLECİK,PAZARYERİ,Pazaryeri Özel Eğitim Anaokulu,Anaokulu
BİLECİK,PAZARYERİ,Şehit Zafer Koyuncu İmam Hatip Ortaokulu,Ortaokul
BİLECİK,SÖĞÜT,100.Yıl Atatürk İlkokulu,İlkokul
BİLECİK,SÖĞÜT,100.Yıl Atatürk Ortaokulu,Ortaokul
BİLECİK,SÖĞÜT,700. Yıl Mesleki ve Teknik Anadolu Lisesi,Lise
BİLECİK,SÖĞÜT,75.Yıl Cumhuriyet Anaokulu,Anaokulu
BİLECİK,SÖĞÜT,Ayşe Küflü İlkokulu,İlkokul
BİLECİK,SÖĞÜT,Çaltı İlkokulu,İlkokul
BİLECİK,SÖĞÜT,Çaltı Ortaokulu,Ortaokul
BİLECİK,SÖĞÜT,Ertuğrulgazi Ortaokulu,Ortaokul
BİLECİK,SÖĞÜT,Küre Dursun Fakıh İlkokulu,İlkokul
BİLECİK,SÖĞÜT,Küre Dursun Fakıh Ortaokulu,Ortaokul
BİLECİK,SÖĞÜT,Orhangazi İmam Hatip Ortaokulu,Ortaokul
BİLECİK,SÖĞÜT,Salih ve Ömer Musaoğlu İlkokulu,İlkokul
BİLECİK,SÖĞÜT,Söğüt Anadolu İmam Hatip Lisesi,Lise
BİLECİK,SÖĞÜT,Söğüt Anadolu Lisesi,Lise
BİLECİK,SÖĞÜT,Söğüt Ertuğrulgazi Mesleki ve Teknik Anadolu Lisesi,Lise
BİLECİK,SÖĞÜT,Söğüt Halk Eğitimi Merkezi,None
BİLECİK,SÖĞÜT,Söğüt Öğretmenevi ve Akşam Sanat Okulu,None
BİLECİK,SÖĞÜT,Yaşar Musaoğlu İlkokulu,İlkokul
BİLECİK,SÖĞÜT,Yaşar Musaoğlu Ortaokulu,Ortaokul
BİLECİK,YENİPAZAR,75.Yıl Cumhuriyet İlkokulu,İlkokul
BİLECİK,YENİPAZAR,Atatürk Ortaokulu,Ortaokul
BİLECİK,YENİPAZAR,Bilecik Yenipazar Halk Eğitimi Merkezi,None
BİLECİK,YENİPAZAR,Yenipazar Çok Programlı Anadolu Lisesi,Lise
BİLECİK,YENİPAZAR,Yenipazar Öğretmenevi ve Akşam Sanat Okulu Müdürlüğü,None
BİNGÖL,ADAKLI,Adaklı Anaokulu,Anaokulu
BİNGÖL,ADAKLI,Adaklı Çok Programlı Anadolu Lisesi,Lise
BİNGÖL,ADAKLI,Adaklı Halk Eğitimi Merkezi,None
BİNGÖL,ADAKLI,Adaklı İmam Hatip Ortaokulu,Ortaokul
BİNGÖL,ADAKLI,Adaklı Öğretmenevi ve Akşam Sanat Okulu,None
BİNGÖL,ADAKLI,Adaklı Şehit Hikmet Saydan İlkokulu,İlkokul
BİNGÖL,ADAKLI,Adaklı Yatılı Bölge Ortaokulu,Ortaokul
BİNGÖL,ADAKLI,Aktaş İlkokulu,İlkokul
BİNGÖL,ADAKLI,Çatma İlkokulu,İlkokul
BİNGÖL,ADAKLI,Doğankaya İlkokulu,İlkokul
BİNGÖL,ADAKLI,Elmadüzü İlkokulu,İlkokul
BİNGÖL,ADAKLI,Karaçubuk İlkokulu,İlkokul
BİNGÖL,ADAKLI,Karaçubuk Ortaokulu,Ortaokul
BİNGÖL,ADAKLI,Kaynakdüzü Karakoç İlkokulu,İlkokul
BİNGÖL,ADAKLI,Kırkpınar İlkokulu,İlkokul
BİNGÖL,ADAKLI,Kozlu İlkokulu,İlkokul
BİNGÖL,ADAKLI,Mercan Çomak İlkokulu,İlkokul
BİNGÖL,ADAKLI,Selahaddin Eyyübi İlkokulu,İlkokul
BİNGÖL,ADAKLI,Yeşiltepe İlkokulu,İlkokul
BİNGÖL,GENÇ,Alaaddin İlkokulu,İlkokul
BİNGÖL,GENÇ,Borsa İstanbul Atatürk Ortaokulu,Ortaokul
BİNGÖL,GENÇ,Borsa İstanbul Yayla Ortaokulu,Ortaokul
BİNGÖL,GENÇ,Çamlık İlkokulu,İlkokul
BİNGÖL,GENÇ,Direkli Yedievler İlkokulu,İlkokul
BİNGÖL,GENÇ,Doğanca İlkokulu,İlkokul
BİNGÖL,GENÇ,Doludere İlkokulu,İlkokul
BİNGÖL,GENÇ,Eskibağ Çöğürlü İlkokulu,İlkokul
BİNGÖL,GENÇ,Genç Anadolu İmam Hatip Lisesi,Lise
BİNGÖL,GENÇ,Genç Bilim ve Sanat Merkezi,None
BİNGÖL,GENÇ,Genç Fen Lisesi,Lise
BİNGÖL,GENÇ,Genç Halk Eğitimi Merkezi,None
BİNGÖL,GENÇ,Genç İlkokulu,İlkokul
BİNGÖL,GENÇ,Genç İmam Hatip Ortaokulu,Ortaokul
BİNGÖL,GENÇ,Genç Murat İmam Hatip Ortaokulu,Ortaokul
BİNGÖL,GENÇ,Genç Özel Eğitim Uygulama Okulu I. Kademe,None
BİNGÖL,GENÇ,Genç Özel Eğitim Uygulama Okulu II. Kademe,None
BİNGÖL,GENÇ,Genç Özel Eğitim Uygulama Okulu III. Kademe,None
BİNGÖL,GENÇ,Genç Yatılı Bölge Ortaokulu,Ortaokul
BİNGÖL,GENÇ,Gönülaçan İlkokulu,İlkokul
BİNGÖL,GENÇ,Günkondu Yeniçağ İlkokulu,İlkokul
BİNGÖL,GENÇ,İbn-i Sina Mesleki ve Teknik Anadolu Lisesi,Lise
BİNGÖL,GENÇ,İnönü Ortaokulu,Ortaokul
BİNGÖL,GENÇ,Kuruca İlkokulu,İlkokul
BİNGÖL,GENÇ,Mevlana Ortaokulu,Ortaokul
BİNGÖL,GENÇ,Milli Eğitim Vakfı İlkokulu,İlkokul
BİNGÖL,GENÇ,Nuri Özaltın İlkokulu,İlkokul
BİNGÖL,GENÇ,Saadet Özge Anaokulu,Anaokulu
BİNGÖL,GENÇ,Şehit Mehmet Koçdağı Anadolu Lisesi,Lise
BİNGÖL,GENÇ,Şehit Murat Yıldırım Kız Mesleki ve Teknik Anadolu Lisesi,Lise
BİNGÖL,GENÇ,Şehit Recep Tümen İmam Hatip Ortaokulu,Ortaokul
BİNGÖL,GENÇ,Şehit Serkan Gençer İlkokulu,İlkokul
BİNGÖL,GENÇ,Servi Merkez İlkokulu,İlkokul
BİNGÖL,GENÇ,Servi Şehit Ali Kalan Yatılı Bölge Ortaokulu,Ortaokul
BİNGÖL,GENÇ,Sevgi Anaokulu,Anaokulu
BİNGÖL,GENÇ,Sırmalıova İlkokulu,İlkokul
BİNGÖL,GENÇ,Yatansöğüt İlkokulu,İlkokul
BİNGÖL,GENÇ,Yaydere İlkokulu,İlkokul
BİNGÖL,GENÇ,Yayla İlkokulu,İlkokul
BİNGÖL,GENÇ,Yenişehir Anaokulu,Anaokulu
BİNGÖL,GENÇ,Yeniyazı Kaldırım İlkokulu,İlkokul
BİNGÖL,GENÇ,Yunus Emre İlkokulu,İlkokul
BİNGÖL,KARLIOVA,11 Mart İlkokulu,İlkokul
BİNGÖL,KARLIOVA,125.Yıl Anaokulu,Anaokulu
BİNGÖL,KARLIOVA,15 TEMMUZ İLKOKULU,None
BİNGÖL,KARLIOVA,Aşağı Yağmurlu İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Ayten Tekışık İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Ayten Tekışık Ortaokulu,Ortaokul
BİNGÖL,KARLIOVA,Bağlıisa Çiçekli İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Bağlıisa İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Bağlıisa Selekan İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Boncukgöze İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Çatak İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Cilligöl İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Çukurtepe İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Çukurtepe Ortaokulu,Ortaokul
BİNGÖL,KARLIOVA,Derinçay İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Devecik İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Dörtyol İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Dörtyol Ortaokulu,Ortaokul
BİNGÖL,KARLIOVA,Geçitli İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Göynük Yeni Yerleşim İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Hacılar İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Hacılar Ortaokulu,Ortaokul
BİNGÖL,KARLIOVA,HARMANTEPE İLKOKULU,None
BİNGÖL,KARLIOVA,Hasanova İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Ilıpınar İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Kale İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Kalencik İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Kalencik İmam Hatip Ortaokulu,Ortaokul
BİNGÖL,KARLIOVA,Kalencik Ortaokulu,Ortaokul
BİNGÖL,KARLIOVA,Kantarkaya İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Kantarkaya Ortaokulu,Ortaokul
BİNGÖL,KARLIOVA,Karabalçık İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Kargapazarı İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Kargapazarı Ortaokulu,Ortaokul
BİNGÖL,KARLIOVA,Karlıca İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Karlıova Anadolu Lisesi,Lise
BİNGÖL,KARLIOVA,Karlıova Halk Eğitimi Merkezi,None
BİNGÖL,KARLIOVA,Karlıova Kız Anadolu İmam Hatip Lisesi,Lise
BİNGÖL,KARLIOVA,Karlıova Mesleki ve Teknik Anadolu Lisesi,Lise
BİNGÖL,KARLIOVA,Karlıova Öğretmenevi Akşam Sanat okulu Müdürlüğü,None
BİNGÖL,KARLIOVA,Kaşıkçı İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Kaynak İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Kızılağaç Meşeli İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Kızılçubuk İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Kümbet İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Mollaşakir İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Mollaşakir Tarlacık İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Öğretmen Hüseyin Hüsnü Tekışık Ortaokulu,Ortaokul
BİNGÖL,KARLIOVA,Ortaköy İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Sakaören İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Sakaören Ortaokulu,Ortaokul
BİNGÖL,KARLIOVA,Sarıkuşak Yeni Yerleşim İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Şehit Hacı Alan Anadolu İmam Hatip Lisesi,Lise
BİNGÖL,KARLIOVA,Şehit İdris Demir İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Şehit İdris Demir Ortaokulu,Ortaokul
BİNGÖL,KARLIOVA,Şehit Tarık Aydemir Yatılı Bölge Ortaokulu,Ortaokul
BİNGÖL,KARLIOVA,Serpmekaya Bedran İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Serpmekaya İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Serpmekaya Yalnızan İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Suçatı İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Sudurağı İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Toklular İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Toklular Ortaokulu,Ortaokul
BİNGÖL,KARLIOVA,Viranşehir İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Yeniköy İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Yiğitler İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Yiğitler Ortaokulu,Ortaokul
BİNGÖL,KARLIOVA,Yoncalık İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Yorgançayır İlkokulu,İlkokul
BİNGÖL,KARLIOVA,Yukarı Yağmurlu İlkokulu,İlkokul
BİNGÖL,KIĞI,20 Kasım Kurtulus İlkokulu,İlkokul
BİNGÖL,KIĞI,Alagöz İlkokulu,İlkokul
BİNGÖL,KIĞI,Çanakçı İlkokulu,İlkokul
BİNGÖL,KIĞI,Dallıca İlkokulu,İlkokul
BİNGÖL,KIĞI,Kiğı Fuat Dağıstan Çok Programlı Anadolu Lisesi,Lise
BİNGÖL,KIĞI,Kiği Halk Eğitimi Merkezi,None
BİNGÖL,KIĞI,Kiğı Yatılı Bölge Ortaokulu,Ortaokul
BİNGÖL,KIĞI,Menekşe Durmuşoğlu Anaokulu,Anaokulu
BİNGÖL,KIĞI,Nacaklı Alican İlkokulu,İlkokul
BİNGÖL,KIĞI,Nacaklı İlkokulu,İlkokul
BİNGÖL,KIĞI,Nacaklı İncesu İlkokulu,İlkokul
BİNGÖL,KIĞI,Öğretmenevi ve Akşam Sanat Okulu,None
BİNGÖL,KIĞI,Şehit Kaymakam Muhammet Fatih Safitürk İlkokulu,İlkokul
BİNGÖL,KIĞI,Sırmaçek İlkokulu,İlkokul
BİNGÖL,KIĞI,Yusuf Ziya Değnekçi Ortaokulu,Ortaokul
BİNGÖL,MERKEZ,100.Yıl Ortaokulu,Ortaokul
BİNGÖL,MERKEZ,15 TEMMUZ MİLLİ İRADE ANADOLU İMAM HATİP LİSESİ,None
BİNGÖL,MERKEZ,15 Temmuz Şehitleri İmam Hatip Ortaokulu,Ortaokul
BİNGÖL,MERKEZ,60. Yıl Mesleki ve Teknik Anadolu Lisesi,Lise
BİNGÖL,MERKEZ,Ağaçeli 100.Yıl İlkokulu,İlkokul
BİNGÖL,MERKEZ,Alatepe İlkokulu,İlkokul
BİNGÖL,MERKEZ,Alatepe Ortaokulu,Ortaokul
BİNGÖL,MERKEZ,Alibirköyü İlkokulu,İlkokul
BİNGÖL,MERKEZ,Ankara Büyükşehir Belediyesi İlkokulu,İlkokul
BİNGÖL,MERKEZ,Arıcılar İlkokulu,İlkokul
BİNGÖL,MERKEZ,Aşağı Suvaran İlkokulu,İlkokul
BİNGÖL,MERKEZ,Aşağı Yenibaşlar İlkokulu,İlkokul
BİNGÖL,MERKEZ,AŞAĞI YUMAKLI İLKOKULU,None
BİNGÖL,MERKEZ,Atatürk Anadolu Lisesi,Lise
BİNGÖL,MERKEZ,Atatürk Anaokulu,Anaokulu
BİNGÖL,MERKEZ,Atatürk İlkokulu,İlkokul
BİNGÖL,MERKEZ,Bahçeli İlkokulu,İlkokul
BİNGÖL,MERKEZ,Bahçelievler İlkokulu,İlkokul
BİNGÖL,MERKEZ,Bal Peteği Anaokulu,Anaokulu
BİNGÖL,MERKEZ,BİLALOĞLU HARİCİYECİLER İLKOKULU,None
BİNGÖL,MERKEZ,Bingöl Anadolu İmam Hatip Lisesi,Lise
BİNGÖL,MERKEZ,Bingöl Bilim ve Sanat Merkezi,None
BİNGÖL,MERKEZ,Bingöl Güzel Sanatlar Lisesi,Lise
BİNGÖL,MERKEZ,Bingöl Halk Eğitimi Merkezi,None
BİNGÖL,MERKEZ,Bingöl Mesleki Eğitim Merkezi,None
BİNGÖL,MERKEZ,Bingöl Mesleki ve Teknik Anadolu Lisesi,Lise
BİNGÖL,MERKEZ,Bingöl Özel Eğitim Anaokulu,Anaokulu
BİNGÖL,MERKEZ,Bingöl Özel Eğitim Meslek Okulu,None
BİNGÖL,MERKEZ,Bingöl Özel Eğitim Uygulama Okulu I. Kademe,None
BİNGÖL,MERKEZ,Bingöl Özel Eğitim Uygulama Okulu II. Kademe,None
BİNGÖL,MERKEZ,Bingöl Özel Eğitim Uygulama Okulu III. Kademe,None
BİNGÖL,MERKEZ,Bingöl Rehberlik ve Araştırma Merkezi,None
BİNGÖL,MERKEZ,Bingöl Spor Lisesi,Lise
BİNGÖL,MERKEZ,Borsa İstanbul Bingöl Anadolu Lisesi,Lise
BİNGÖL,MERKEZ,Borsa İstanbul Ekinyolu İlkokulu,İlkokul
BİNGÖL,MERKEZ,Borsa İstanbul Ekinyolu Ortaokulu,Ortaokul
BİNGÖL,MERKEZ,Borsa İstanbul Fatih İlkokulu,İlkokul
BİNGÖL,MERKEZ,Borsa İstanbul Gözeler Haraba İlkokulu,İlkokul
BİNGÖL,MERKEZ,Borsa İstanbul Gözeler Haraba Ortaokulu,Ortaokul
BİNGÖL,MERKEZ,Borsa İstanbul Kaleönü Anaokulu,Anaokulu
